agent,aggregated,anneal_steps,batch_normalization,batch_size,date,decay_freq,discount,double,dueling,env,episodes,err_clip,exploration,exploration_anneal_steps,exploration_min,exploration_q_clip,exploration_start,exploration_temp,exploration_temp_min,filename,final_reward,hidden_activation,hidden_dropout,history_len,idealization,init_mean,init_method,init_std,input_dropout,layer_sizes,loss,lr,lr_decay,lr_init,lr_min,max_reward,memory_size,min_mem_size,multi_steps,n_epochs,n_eps,normalize,optimizer,out_activation,policy,prioritize_replay,priority_exp,priority_shift,q_clip,seed,solve_episode,streams_size,tail_avg,tail_std,target_update_freq,time,weights_init
dqnp,-201.35345135481674,,False,342,2018-05-12 22:13:00,171.0,0.6988442596182451,False,False,lander,,,,238,0.28196999477463675,,0.8409582975389813,1.0,,(0) DQNP on LunarLander @ 12.05 22.13 [-9223363275605702831-89133393120438620848],-57.10027475621748,sigmoid,0,2,0.44067573113066716,,,,0.0,"[128, 64]",mse,,0.4127615581814863,0.00881174775899435,1e-05,-51.421856630635084,135738,1000,,3,121,False,adam,softmax,eps-greedy,,,,"[-6215, 6215]",0,,-1,-232.4704636491212,132.93376741479725,0,1508.573635816574,lecun_normal
dqnp,111.86486966689526,,False,32,2018-05-09 14:58:00,200.0,0.99,False,False,lander,,,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 09.05 14.58 [8759214820430],0.3558600909161385,sigmoid,0,2,1.0,,,,0.0,"[384, 192]",mse,,0.1,0.005,0.0001,257.1422119291287,50000,1000,1.0,1,400,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",3,,-1,132.44407946583425,132.3579013903073,0,1901.4081993103027,lecun_uniform
qlp,176.32889948131313,300.0,False,32,2018-05-08 13:27:00,1000.0,0.40937500000000004,False,False,pole,,,,150,0.01965625,,0.7750000000000001,-1.0,,QLP on CartPole @ 08.05 13.27 [273807778],200.0,sigmoid,0,2,0.46875,0.0,,0.1,0.0,"(384, 192)",mse,,0.7531249999999999,0.46928125,0.0001,200.0,50000,1000,,1,1499,False,adam,linear,eps-greedy,,,,"(-10000, 10000)",24,,-1,173.92,41.11100518686873,0,7.405439138412476,lecun_uniform
qlp,182.36428944579822,300.0,False,32,2018-05-08 13:32:00,1000.0,0.9205547781281561,False,False,pole,,,,150,0.028761047305540733,,0.9765529825728453,-1.0,,QLP on CartPole @ 08.05 13.32 [-9223372036560481448],200.0,sigmoid,0,2,0.08608713417413631,0.0,,0.1,0.0,"(384, 192)",mse,,0.5580173056454266,0.4672043398815195,0.0001,200.0,50000,1000,,1,1499,False,adam,linear,eps-greedy,,,,"(-10000, 10000)",24,,-1,180.51,30.182105542017695,0,9.531620025634766,lecun_uniform
qlp,189.8701716621697,400.0,False,32,2018-05-08 09:50:00,500.0,0.9,False,False,pole,,,,150,0.05,,1.0,-1.0,,qlp on pole @ 08.05 09.50-0,200.0,sigmoid,0,2,0.75,,,,0.0,"(384, 192)",mse,,0.5,0.25,0.0001,200.0,50000,1000,,1,2000,False,adam,linear,eps-greedy,,,,"(-10000, 10000)",0,,-1,189.35,21.423283378302937,0,12.326289892196655,lecun_uniform
qlp,131.825315037713,300.0,False,32,2018-05-08 13:35:00,1000.0,0.6888942440149134,False,False,pole,,,,150,0.2,,0.8086142009480498,-1.0,,QLP on CartPole @ 08.05 13.35 [292856040],58.0,sigmoid,0,2,0.6205471299184346,0.0,,0.1,0.0,"(384, 192)",mse,,0.5642257369004882,0.42933189109854997,0.0001,200.0,50000,1000,,1,1499,False,adam,linear,eps-greedy,,,,"(-10000, 10000)",24,,-1,144.33,51.22184962286972,0,6.460951089859009,lecun_uniform
dqnp,-207.00044604164552,,False,600,2018-05-13 14:15:00,145.0,0.6464775008113426,False,False,lander,,,,134,0.2504977960871614,,0.7205283632986463,-1.0,,(0) DQNP on LunarLander @ 13.05 14.15 [-9223363280892587569-65592998624374041989],-149.23245029083466,sigmoid,0,3,0.36908559972279137,,,,0.0,"[384, 192]",mse,,0.6567314088213854,0.0016246398762356246,1e-05,-59.90366186284791,50261,1000,,4,37,False,adam,linear,eps-greedy,,,,"[-2172, 2172]",0,,-1,-221.02190151486158,128.58786175589324,31,1508.2315633296967,glorot_normal
dqnp,-452.28540996678737,,False,442,2018-05-12 22:40:00,82.0,0.7096861052082442,False,False,lander,,,,251,0.16016714066092824,,0.6136695399132326,0.5,,(7) DQNP on LunarLander @ 12.05 22.40 [-9223363291804936637-16734795633635379920],-579.3774036587449,sigmoid,0,2,0.08674342983999196,,,,0.0,[384],logcosh,,0.5346462833693904,0.09036058293737213,1e-05,-34.452489088391104,46732,1000,,5,114,False,rmsprop,softmax,eps-greedy,,,,"[-9354, 9354]",7,,-1,-463.7023668381908,141.5677538049342,68,1511.249281167984,he_uniform
dqnp,-175.97804912223944,,False,360,2018-05-13 14:15:00,74.0,0.5762990742737417,False,False,lander,,,,247,0.018171349791260435,,0.6988358661091363,-1.0,,(0) DQNP on LunarLander @ 13.05 14.15 [8755883411983-11167634178926712156],-149.21788902498483,tanh,0,2,0.3786273611642781,,,,0.0,"[256, 256, 256]",mse,,0.7615910167355084,0.0010318740393613789,1e-05,26.582320120189014,100285,1000,,2,58,False,adam,linear,eps-greedy,,,,"[-8161, 8161]",0,,-1,-192.80814425883761,116.47489586382417,13,1533.839107990265,random_normal
qlp,45.68355346164542,1300.0,False,32,2018-05-08 13:40:00,1000.0,1.0,False,False,pole,,,,150,0.2,,0.2,-1.0,,QLP on CartPole @ 08.05 13.40 [-9223372036560042450],30.0,sigmoid,0,2,0.3835296405546371,0.0,,0.1,0.0,"(384, 192)",mse,,0.95,0.001,0.0001,159.0,50000,1000,,1,1499,False,adam,linear,eps-greedy,,,,"(-10000, 10000)",24,,-1,36.44,20.46446538354578,0,2.025298833847046,lecun_uniform
dqnp,-196.89469451448304,,False,711,2018-05-12 22:13:00,200.0,0.6936536999456826,False,False,lander,,,,269,0.472327665236371,,0.9907493824815793,1.0,,(0) DQNP on LunarLander @ 12.05 22.13 [-9223363275681983393-30036814202820175620],-165.3739585234189,sigmoid,0,2,0.005089410372166169,,,,0.0,"[128, 64]",mse,,0.4237480342329765,0.006441864068679551,1e-05,-42.58451394880321,106157,1000,,4,60,False,adam,softmax,eps-greedy,,,,"[-6143, 6143]",0,,64,-209.89192091142908,104.11208657518081,0,1515.7967102527618,lecun_normal
dqnp,-181.88399192425442,,False,478,2018-05-12 14:24:00,81.0,0.698383737115335,False,False,lander,,,,243,0.4663461223099908,,0.9985924054694344,2.0,,(1) DQNP on LunarLander @ 12.05 14.24 [-9223363259183440303-86355800897149733147],-114.5361621279427,relu,0,2,0.3455607270430478,,,,0.0,[192],mse,,0.4069226545664235,0.00296604648999388,1e-05,-47.83936778025138,112833,1000,,4,88,False,adamax,softmax,eps-greedy,,,,"[-2562, 2562]",1,,-1,-200.5940756129974,94.74074117289804,18,1509.257919549942,lecun_normal
dqnp,-145.76856374516015,,False,97,2018-05-12 14:23:00,97.0,0.9818313802505148,False,False,lander,,,,291,0.4222886085419277,,0.7964223091125092,-1.0,,(0) DQNP on LunarLander @ 12.05 14.23 [-9223363290435501494-5810938676358272715],-82.34269960858319,sigmoid,0,2,0.89177300078208,,,,0.0,"[384, 192]",logcosh,,0.6313047017599905,0.007035737028722149,1e-05,-10.875371670183752,127144,1000,,1,242,False,adamax,softmax,eps-greedy,,,,"[-3338, 3338]",0,,-1,-165.48637036639994,82.1484386205432,39,1502.7408139705658,glorot_uniform
dqnp,53.43901380621384,,False,32,2018-05-08 21:09:00,200.0,0.99,False,False,pole,,,,150,0.1,"[-1000, 1000]",1.0,2.0,0.2,DQNP on CartPole @ 08.05 21.09 [8740206693226],44.0,sigmoid,0,2,1.0,,,,0.0,"[384, 192]",mse,,0.1,0.005,1e-05,200.0,50000,1000,1.0,1,400,False,adam,linear,eps-greedy,False,0.01,0.1,"[-10000, 10000]",1,,0,40.06,32.059861937861605,25,204.55059218406677,lecun_uniform
dqnp,-121.03270847494609,,False,32,2018-05-13 15:06:00,50.0,0.9,False,False,lander,,,,60,0.3,,0.8,-1.0,,(0) DQNP on LunarLander @ 13.05 15.06 [-9223363249003695293-2710750394525040007],-324.74423299582116,sigmoid,0,2,1.0,,,,0.0,"[384, 192]",mse,,0.25,0.001,1e-05,224.7191742074124,5000,1000,,1,417,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",0,,-1,-109.15034275849686,129.30233877441518,0,1501.2083270549774,lecun_uniform
qlp,54.79028855946314,1300.0,False,32,2018-05-08 13:26:00,50.0,0.184375,False,False,pole,,,,150,0.11915625,,0.275,-1.0,,QLP on CartPole @ 08.05 13.26 [273807652],69.0,sigmoid,0,2,0.09375,0.0,,0.1,0.0,"(384, 192)",mse,,0.35937499999999994,0.03221875,0.0001,147.0,50000,1000,,1,1499,False,adam,linear,eps-greedy,,,,"(-10000, 10000)",24,,-1,42.27,19.622114405368592,0,2.8154520988464355,lecun_uniform
qlp,117.15836149160518,300.0,False,32,2018-05-08 13:31:00,1000.0,0.17406659504251837,False,False,pole,,,,150,0.10851353919951276,,0.3312986981912269,-1.0,,QLP on CartPole @ 08.05 13.31 [273858617],56.0,sigmoid,0,2,0.9655352952657839,0.0,,0.1,0.0,"(384, 192)",mse,,0.05128348625461269,0.7971891968255768,0.0001,200.0,50000,1000,,1,1499,False,adam,linear,eps-greedy,,,,"(-10000, 10000)",24,,-1,123.67,39.941385083948234,0,6.032554864883423,lecun_uniform
dqnp,164.51570589401499,,False,32,2018-05-11 18:32:00,100.0,0.99,False,False,lander,,,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 11.05 18.32 [8788148983574],176.07608756643856,sigmoid,0,2,1.0,,lecun_uniform,,0.0,"[384, 192]",mse,,0.15,0.005,1e-05,258.50170314023546,50000,1000,,1,299,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",10,250.0,-1,161.49843079403635,88.69700650501608,0,1803.125158548355,lecun_uniform
qlp,118.21369132886406,1300.0,False,32,2018-05-08 13:33:00,1000.0,0.44925004506630367,False,False,pole,,,,150,0.2,,0.2,-1.0,,QLP on CartPole @ 08.05 13.33 [272491805],47.0,sigmoid,0,2,0.01829818367175957,0.0,,0.1,0.0,"(384, 192)",mse,,0.95,0.4345196001971741,0.0001,200.0,50000,1000,,1,1499,False,adam,linear,eps-greedy,,,,"(-10000, 10000)",24,,-1,130.67,68.38808671135934,0,6.991229057312012,lecun_uniform
dqnp,-445.49660111059103,,False,442,2018-05-12 22:40:00,82.0,0.7096861052082442,False,False,lander,,,,251,0.16016714066092824,,0.6136695399132326,0.5,,(7) DQNP on LunarLander @ 12.05 22.40 [8745049867640-59308195633743640643],-536.9277768342673,sigmoid,0,2,0.08674342983999196,,,,0.0,[384],logcosh,,0.5346462833693904,0.09036058293737213,1e-05,-34.452489088391104,46732,1000,,5,112,False,rmsprop,softmax,eps-greedy,,,,"[-9354, 9354]",7,,-1,-463.1804646458839,141.26837192198894,68,1509.0854206085205,he_uniform
dqnp,78.59379441240804,,False,32,2018-05-10 21:12:00,200.0,0.99,False,False,lander,,,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 10.05 21.12 [-9223363272465129514],204.04853169557998,sigmoid,0,2,1.0,,,,0.0,"[384, 192]",mse,,0.1,0.005,1e-05,261.45608677556356,5000,1000,1.0,1,385,False,adam,linear,eps-greedy,True,0.01,0.01,"[-10000, 10000]",3,,-1,49.89018848473822,155.7673538303896,25,2006.0510785579681,lecun_uniform
dqnp,-128.62662983708228,,False,228,2018-05-12 23:00:00,152.0,0.5,False,False,lander,,,,270,0.4744823499074224,,0.5125793340068849,1.0,,(0) DQNP on LunarLander @ 12.05 23.00 [-9223363275605709333-94775717403682261308],-10.317152861120192,sigmoid,0,2,0.8459564893434302,,,,0.0,[128],mae,,0.9371841382136729,0.09710776443834661,1e-05,53.90180645042016,199961,1000,,1,229,True,adam,linear,eps-greedy,,,,"[-1658, 1658]",0,,-1,-164.8556009864299,88.2753681313386,0,1520.1835651397705,random_uniform
dqnp,-177.09547800606526,,False,569,2018-05-13 13:24:00,57.0,0.900703522900854,False,False,lander,,,,149,0.35547718108951587,,0.8769621795126461,-1.0,,(0) DQNP on LunarLander @ 13.05 13.24 [-9223363280971359649-24242291930331605537],-138.4696009795318,sigmoid,0,2,1.0,,,,0.0,"[32, 64]",mse,,0.617924006269016,0.016515609670498282,1e-05,-32.21738644779545,124309,1000,,4,76,False,adam,linear,eps-greedy,,,,"[-4442, 4442]",0,,-1,-190.90495547820163,99.24582605704715,1,1522.6236538887024,lecun_uniform
dqnp,-439.5090499442564,,False,442,2018-05-12 22:39:00,82.0,0.7096861052082442,False,False,lander,,,,251,0.16016714066092824,,0.6136695399132326,0.5,,(7) DQNP on LunarLander @ 12.05 22.39 [8745049839161-37100474514869358710],-504.2106868316481,sigmoid,0,2,0.08674342983999196,,,,0.0,[384],logcosh,,0.5346462833693904,0.09036058293737213,1e-05,-34.452489088391104,46732,1000,,5,108,False,rmsprop,softmax,eps-greedy,,,,"[-9354, 9354]",7,,-1,-461.96276576897844,139.60123683936206,68,1506.4635994434357,he_uniform
dqnp,144.0612130238646,,False,32,2018-05-11 18:32:00,100.0,0.99,False,False,lander,,,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 11.05 18.32 [-9223363248705791600],92.44189635620802,sigmoid,0,2,1.0,,lecun_uniform,,0.0,"[384, 192]",mse,,0.5,0.005,1e-05,256.95644149225444,50000,1000,,1,306,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",13,,-1,151.91880221472772,94.39817239837828,0,1803.9825611114502,lecun_uniform
dqnp,100.99181139544166,,False,32,2018-05-09 16:07:00,200.0,0.99,False,False,lander,,,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 09.05 16.07 [-9223363259732572065],-63.73911795642154,sigmoid,0,2,1.0,,,,0.0,"[256, 192]",mse,,0.1,0.005,1e-05,254.1540211943692,50000,1000,1.0,1,400,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",16,,-1,132.6187447237275,143.26781573327656,0,3220.4743797779083,lecun_uniform
dqnp,80.46533735768477,,False,32,2018-05-11 20:14:00,200.0,0.99,False,False,lander,,,,200,0.01,,0.8,-1.0,,(11) DQNP on LunarLander @ 11.05 20.14 [-9223363284491754713-68872317707914412376],188.42965616589277,sigmoid,0,2,1.0,,lecun_uniform,,0.0,"[384, 192]",mse,,0.1,0.005,1e-05,258.3490851775506,50000,1000,,1,235,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",11,,-1,56.10460960784755,157.12476790839864,0,2005.7921476364136,lecun_uniform
dqnp,-227.72095515121708,,False,97,2018-05-12 20:24:00,97.0,0.9818313802505148,False,False,lander,,,,291,0.4222886085419277,,0.7964223091125092,-1.0,,(0) DQNP on LunarLander @ 12.05 20.24 [-9223363275603093767-77331382750354193285],-130.61257472877122,sigmoid,0,2,0.89177300078208,,,,0.0,"[384, 192]",logcosh,,0.6313047017599905,0.007035737028722149,1e-05,58.11332944633021,127144,1000,,1,284,False,adamax,softmax,eps-greedy,,,,"[-3338, 3338]",0,,-1,-268.6999984053949,124.15403082488233,39,1502.628383398056,glorot_uniform
dqnp,-221.87626231107785,,False,322,2018-05-13 12:09:00,39.0,0.5063103263565075,False,False,lander,,,,75,0.08998290767201512,,0.9828112525256466,-1.0,,(0) DQNP on LunarLander @ 13.05 12.09 [8755883416268-94627128671254783881],-325.8398296299315,sigmoid,0,2,0.9036501277467526,,,,0.0,[64],mse,,0.5047831806036216,0.003991756925724726,1e-05,-10.850975038999437,109535,1000,,3,87,False,adam,linear,eps-greedy,,,,"[-1127, 1127]",0,,-1,-214.96751981301517,106.89550502926836,11,1517.8178532123566,random_uniform
dqnp,-442.55723347034353,,False,442,2018-05-12 20:25:00,82.0,0.7096861052082442,False,False,lander,,,,251,0.16016714066092824,,0.6136695399132326,0.5,,(7) DQNP on LunarLander @ 12.05 20.25 [8760176661687-6871322985009714024],-529.8653780838248,sigmoid,0,2,0.08674342983999196,,,,0.0,[384],logcosh,,0.5346462833693904,0.09036058293737213,1e-05,-34.452489088391104,46732,1000,,5,107,False,rmsprop,softmax,eps-greedy,,,,"[-9354, 9354]",7,,-1,-460.8845017995511,139.6880149926735,68,1505.8278679847717,he_uniform
qlp,128.78699971772508,1300.0,False,32,2018-05-08 13:34:00,1000.0,0.3402539322411377,False,False,pole,,,,150,0.11906575645750121,,0.27372893512470325,-1.0,,QLP on CartPole @ 08.05 13.34 [-9223372036561992132],153.0,sigmoid,0,2,0.22846427880406317,0.0,,0.1,0.0,"(384, 192)",mse,,0.8985720409285572,0.5918086855107163,0.0001,200.0,50000,1000,,1,1499,False,adam,linear,eps-greedy,,,,"(-10000, 10000)",24,,-1,121.97,56.40500282274918,0,6.331851959228516,lecun_uniform
dqnp,-134.36054954550016,,False,32,2018-05-11 18:32:00,200.0,0.99,False,False,lander,,,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 11.05 18.32 [8788103522031],-181.5059716932513,sigmoid,0,2,1.0,,lecun_uniform,,0.0,"[384, 192]",mse,,0.1,0.001,1e-05,115.92642937454373,50000,1000,,1,200,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",0,,-1,-147.2488925642966,82.90627305744398,0,1811.7987036705017,lecun_uniform
dqnp,-442.55723347034353,,False,442,2018-05-12 22:40:00,82.0,0.7096861052082442,False,False,lander,,,,251,0.16016714066092824,,0.6136695399132326,0.5,,(7) DQNP on LunarLander @ 12.05 22.40 [-9223363291804908158-6871322985009714024],-529.8653780838248,sigmoid,0,2,0.08674342983999196,,,,0.0,[384],logcosh,,0.5346462833693904,0.09036058293737213,1e-05,-34.452489088391104,46732,1000,,5,107,False,rmsprop,softmax,eps-greedy,,,,"[-9354, 9354]",7,,-1,-460.8845017995511,139.6880149926735,68,1508.544881105423,he_uniform
dqn,-40.03887677071511,,False,32,2018-05-06 22:35:00,200.0,0.99,False,False,lander,,,0.25,150,0.01,,1.0,-1.0,,dqn on lander @ 06.05 22.35-2,64.26725690897518,sigmoid,0,2,1.0,,,,0.0,"[384, 192]",mse,0.005,0.1,0.005,1e-05,212.64415088717914,5000,1000,,1,400,False,adam,linear,eps-greedy,,,,"(-10000, 10000)",2,,-1,-80.21935881658719,107.78861283338915,0,1327.9304876327515,lecun_uniform
dqnp,-38.31525142710204,,False,32,2018-05-10 21:12:00,200.0,0.99,False,False,lander,,,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 10.05 21.12 [-9223363272414992419],-49.72722759163687,sigmoid,0,2,1.0,,,,0.0,"[384, 192]",mse,,0.1,0.005,1e-05,236.90444626393366,5000,1000,1.0,1,378,False,adam,linear,eps-greedy,True,0.6,0.01,"[-10000, 10000]",0,,-1,-52.505552444285996,151.67447581535382,25,2002.6604182720184,lecun_uniform
dqnp,-131.35657363015142,,False,32,2018-05-10 21:07:00,200.0,0.99,False,False,lander,,,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 10.05 21.07 [-9223363272465129493],-252.41793031966492,sigmoid,0,3,1.0,,,,0.0,"[384, 192]",mse,,0.1,0.005,1e-05,211.75713798428382,5000,1000,1.0,1,400,False,adam,linear,eps-greedy,True,0.6,0.01,"[-10000, 10000]",1,,-1,-131.950538096806,157.06694308025536,25,1679.5337467193604,lecun_uniform
dqnp,-55.01444533071814,,False,32,2018-05-10 23:42:00,200.0,0.99,False,False,lander,,,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 10.05 23.42 [8788493366525],-24.31981503088687,sigmoid,0,3,1.0,,,,0.0,"[384, 192]",mse,,0.1,0.005,1e-05,232.44009137408278,50000,1000,1.0,1,400,False,adam,linear,eps-greedy,True,0.6,0.01,"[-10000, 10000]",15,,-1,-84.18203028384943,114.7395950060632,25,1899.9639723300934,lecun_uniform
dqnp,-132.48072211707253,,False,32,2018-05-11 19:10:00,200.0,0.99,False,False,lander,,,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 11.05 19.10 [-9223363271885924029],-158.8668653856094,sigmoid,0,2,0.5,,lecun_uniform,,0.0,"[384, 192]",mse,,0.1,0.005,1e-05,216.7066046627237,50000,1000,,1,277,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",16,,-1,-165.3856125662989,62.82143350779321,0,2405.605092048645,lecun_uniform
dqnp,-194.5454794000386,,False,32,2018-05-11 18:47:00,200.0,0.99,False,False,lander,,,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 11.05 18.47 [-9223363258662513180],-184.53523346576682,sigmoid,0,2,0.1,,lecun_uniform,,0.0,"[384, 192]",mse,,0.1,0.005,1e-05,66.67393728073431,50000,1000,,1,400,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",9,,-1,-221.18443565855085,76.44261364333876,0,1672.0084190368652,lecun_uniform
dqnp,-167.80103923460456,,False,32,2018-05-13 13:49:00,233.0,0.9418582003437915,False,False,lander,,,,116,0.013210437540753767,,0.9147768656396357,-1.0,,(0) DQNP on LunarLander @ 13.05 13.49 [-9223363248922031279-22870108108908481664],-204.3200862439797,sigmoid,0,2,0.07169415464798111,,,,0.0,"[192, 384]",mse,,0.12613481069372623,0.0070720349886131935,1e-05,-2.8097121003136465,100000,1000,,1,164,False,adamax,linear,eps-greedy,,,,"[-1000, 1000]",0,,-1,-174.27730272427067,61.64078044773206,0,1505.1141278743744,random_uniform
dqnp,146.02773300279142,,False,32,2018-05-11 20:14:00,200.0,0.99,False,False,lander,,,,200,0.01,,0.8,-1.0,,(27) DQNP on LunarLander @ 11.05 20.14 [-9223363284491754352-21983592868083147675],213.41259096417926,sigmoid,0,2,1.0,,lecun_uniform,,0.0,"[384, 192]",mse,,0.1,0.005,1e-05,254.2033438988098,50000,1000,,1,251,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",27,250.0,-1,133.307782215563,113.8532669338872,0,2002.2969629764557,lecun_uniform
dqnp,114.24956016083635,,False,32,2018-05-11 18:22:00,200.0,0.99,False,False,lander,,,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 11.05 18.22 [-9223363269697950958],182.09649974073002,sigmoid,0,2,1.0,,lecun_uniform,,0.0,"[64, 32]",mse,,0.1,0.005,1e-05,238.44143448851275,50000,1000,,1,400,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",11,,-1,97.25661509386326,98.5151956952186,0,2599.0225608348846,lecun_uniform
dqnp,-185.06544921503274,,False,478,2018-05-12 14:24:00,81.0,0.698383737115335,False,False,lander,,,,243,0.4663461223099908,,0.9985924054694344,2.0,,(1) DQNP on LunarLander @ 12.05 14.24 [-9223363259183439065-39869224823789491865],-244.62770215567562,relu,0,2,0.3455607270430478,,,,0.0,[192],mse,,0.4069226545664235,0.00296604648999388,1e-05,15.542494699570724,112833,1000,,4,93,False,adamax,softmax,eps-greedy,,,,"[-2562, 2562]",1,,-1,-188.62164668336277,84.59308349116402,18,1511.8262195587158,lecun_normal
dqnp,64.92034955222428,,False,32,2018-05-11 09:43:00,200.0,0.99,False,False,lander,,10.0,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 11.05 09.43 [-9223363269066108156],116.54681076922242,sigmoid,0,2,1.0,,,,0.0,"[384, 192]",mse,,0.1,0.005,1e-05,229.58179529885075,100000,1000,1.0,1,350,False,adam,linear,eps-greedy,True,1.0,0.01,"[-10000, 10000]",5,,-1,49.63778533660371,127.48190595496932,25,2406.001524448395,lecun_uniform
dqnp,-186.88155269576148,,False,478,2018-05-12 14:24:00,81.0,0.698383737115335,False,False,lander,,,,243,0.4663461223099908,,0.9985924054694344,2.0,,(1) DQNP on LunarLander @ 12.05 14.24 [8777671335067-57909729195942162926],-181.9484215006052,relu,0,2,0.3455607270430478,,,,0.0,[192],mse,,0.4069226545664235,0.00296604648999388,1e-05,-47.83936778025138,112833,1000,,4,94,False,adamax,softmax,eps-greedy,,,,"[-2562, 2562]",1,,-1,-195.4353964118722,82.28805383741425,18,1506.5796098709106,lecun_normal
dqnp,-272.91445472344043,,False,32,2018-05-11 18:59:00,200.0,0.99,False,False,lander,,,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 11.05 18.59 [-9223363258662514695],-238.31943112384715,sigmoid,0,2,0.1,,lecun_uniform,,0.0,"[384, 192]",mse,,0.1,0.005,1e-05,43.30271774906173,50000,1000,,1,311,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",1,,-1,-312.33196722076667,72.47836414194543,0,2403.8825380802155,lecun_uniform
dqnp,-125.89071242252302,,False,97,2018-05-12 20:24:00,97.0,0.9818313802505148,False,False,lander,,,,291,0.4222886085419277,,0.7964223091125092,-1.0,,(0) DQNP on LunarLander @ 12.05 20.24 [-9223363275603076278-80361002375852785088],-119.29225619336133,sigmoid,0,2,0.89177300078208,,,,0.0,"[384, 192]",logcosh,,0.6313047017599905,0.007035737028722149,1e-05,76.69668398700469,127144,1000,,1,257,False,adamax,softmax,eps-greedy,,,,"[-3338, 3338]",0,,-1,-144.74254848637943,71.09631027434703,39,1502.0522737503052,glorot_uniform
dqnp,-122.96566980535489,,False,32,2018-05-06 10:16:00,200.0,0.99,False,False,lander,,,,150,0.05,"[-1000, 1000]",1.0,2.0,0.2,dqnp on lander @ 06.05 10.16-2,-292.6040032361862,sigmoid,0,2,1.0,,,,0.0,"[384, 192]",mse,,0.99995,0.005,0.0005,242.52949125070646,50000,1000,1.0,1,400,False,adam,linear,eps-greedy,False,0.01,0.1,"[-10000, 10000]",2,,0,-120.207712101863,131.72234368600346,25,2487.8742277622223,lecun_uniform
qlp,186.15570932061613,1000.0,False,32,2018-05-08 09:40:00,2000.0,0.9,False,False,pole,,,,150,0.05,,1.0,-1.0,,qlp on pole @ 08.05 09.40-0,200.0,sigmoid,0,2,0.75,,,,0.0,"(384, 192)",mse,,0.5,0.25,0.001,200.0,50000,1000,,1,5000,False,adam,linear,eps-greedy,,,,"(-10000, 10000)",0,,-1,185.58,30.292906793838753,0,26.941127061843872,lecun_uniform
dqnp,-154.4601321177314,,False,32,2018-05-11 19:10:00,200.0,0.99,False,False,lander,,,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 11.05 19.10 [8764902457071],-146.44263386681644,sigmoid,0,2,0.5,,lecun_uniform,,0.0,"[384, 192]",mse,,0.1,0.005,1e-05,27.531186253369647,50000,1000,,1,260,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",7,,-1,-171.25741097905117,68.03797428757522,0,2402.049108028412,lecun_uniform
qlp,187.00259291374553,300.0,False,32,2018-05-08 13:33:00,1000.0,0.8352815560487342,False,False,pole,,,,150,0.05729113398586104,,0.9283278926148237,-1.0,,QLP on CartPole @ 08.05 13.33 [-9223372036560594828],200.0,sigmoid,0,2,0.2557063862668147,0.0,,0.1,0.0,"(384, 192)",mse,,0.37209461380717207,0.3652541289122763,0.0001,200.0,50000,1000,,1,1499,False,adam,linear,eps-greedy,,,,"(-10000, 10000)",24,,-1,185.44,20.774070862544498,0,9.220288038253784,lecun_uniform
qlp,156.09312956175148,1300.0,False,32,2018-05-08 13:29:00,1000.0,0.5315764632948928,False,False,pole,,,,150,0.07938123176009268,,0.2,-1.0,,QLP on CartPole @ 08.05 13.29 [-9223372036580964394],200.0,sigmoid,0,2,0.7122904236339125,0.0,,0.1,0.0,"(384, 192)",mse,,0.95,0.6520039515303317,0.0001,200.0,50000,1000,,1,1499,False,adam,linear,eps-greedy,,,,"(-10000, 10000)",24,,-1,147.65,46.443704382485215,0,6.652172088623047,lecun_uniform
